"city","state","division","app_funds_pc50","years_potential_participation_UR","pop50","pop80","med_prop_val50","med_prop_val80","med_fam_inc50","med_fam_inc80","emp_rate50","emp_rate80","pov_rate80","owner_occ_pct50","dilap_pct50","units_old_pct50","no_plumbing_pct50","crowded_units_pct50","nonwhite_pct50","manuf_pct50","median_school50","income_2k_pct50"
"PEORIA","IL",21,58.4699058532715,25,111856,124160,8617,46400,3600,22294,95.1699523925781,93.3964996337891,9.39502048492432,54.0999984741211,1208,65.0157089233398,28.2137641906738,12.0016775131226,5.30000019073486,37.7000007629395,9.89999961853027,17.2000007629395
"QUINCY","IL",21,0,25,41450,42554,6970,35000,2924,18235,96.0836563110352,91.8519287109375,8.95699882507324,55.5999984741211,899,76.9349212646484,40.4914016723633,11.5788669586182,2.90000009536743,34.4000015258789,8.89999961853027,28.2000007629395
"ROCKFORD","IL",21,120.397430419922,25,92927,139712,11444,42500,3992,21826,97.6046981811523,92.9909439086914,7.93594121932983,54.5999984741211,740,56.0045318603516,23.2645854949951,6.26477956771851,2.79999995231628,49.5999984741211,10.1999998092651,13.1999998092651
"ROCK ISLAND","IL",21,73.8083114624023,25,48710,47036,6105,44600,3715,21750,96.4946746826172,93.6489181518555,8.93547058105469,57.7000007629395,668,62.9048767089844,24.7556343078613,11.266167640686,2.90000009536743,42.7000007629395,10.5,13.8000001907349
"SPRINGFIELD","IL",21,94.4306945800781,25,81628,99637,7762,44500,3446,21524,95.276252746582,94.214241027832,7.60048055648804,56.5,1238,60.2416572570801,20.261474609375,11.3008222579956,5.30000019073486,20.5,10.5,19.5
"WAUKEGAN","IL",21,0.975709974765778,25,38946,67653,11421,50400,4219,22692,96.625617980957,92.1477813720703,7.19318866729736,54.5999984741211,523,48.215877532959,16.3344078063965,11.0770063400269,6,41.9000015258789,10.6000003814697,10.3000001907349
"ANDERSON","IN",21,71.2347106933594,25,46820,64695,6618,28200,3489,18795,97.0025482177734,85.0902938842773,9.96004581451416,57.2999992370605,1040,54.4715461730957,27.6066761016846,11.4323873519897,4.90000009536743,53.7999992370605,9.80000019073486,16.2999992370605
"BLOOMINGTON","IN",21,159.734649658203,25,28163,52044,6287,47700,2991,17318,96.3358306884766,93.8304214477539,11.1016330718994,54.7999992370605,455,48.8721809387207,42.1146659851074,16.5866432189941,2.70000004768372,23.3999996185303,12.1999998092651,27.5
"EAST CHICAGO","IN",21,575.976684570312,25,54263,39786,8748,35600,3779,20945,95.6078186035156,88.9242248535156,15.8744955062866,37.5999984741211,1513,46.2473182678223,28.2360649108887,20.2753009796143,18.6000003814697,64.9000015258789,8.60000038146973,12.3999996185303
"ELKHART","IN",21,180.697158813477,25,35646,41305,6559,30700,3847,17972,97.5288314819336,89.3647232055664,9.19245529174805,68.6999969482422,527,60.3056755065918,15.7216835021973,6.1117525100708,3,47,10.6999998092651,15.3000001907349
"EVANSVILLE","IN",21,132.622650146484,25,128636,130496,6557,33100,3240,18206,95.5480880737305,93.4508514404297,8.45898056030273,54.7000007629395,3407,55.0836868286133,32.1465263366699,17.1848163604736,6.59999990463257,39.5999984741211,9.10000038146973,22
"FORT WAYNE","IN",21,82.3554763793945,25,133607,172196,8452,32300,3761,19580,96.4740371704102,91.1349639892578,8.53713989257812,64,1414,56.5153923034668,18.3786506652832,7.66861343383789,4,40,10.6000003814697,15
"GARY","IN",21,191.182861328125,25,133911,151953,8911,25200,3688,19477,94.4464721679688,85.5149917602539,18.0417594909668,52.7999992370605,2702,29.5896034240723,22.9316558837891,17.5056495666504,29.3999996185303,54.2000007629395,9.30000019073486,13.8000001907349
"HAMMOND","IN",21,143.48225402832,25,87594,93714,9378,38100,4187,22978,96.4115753173828,91.1595306396484,6.93719863891602,62.5999984741211,1255,33.5867156982422,13.315619468689,13.9780645370483,1.29999995231628,51.2000007629395,10,10.1999998092651
"INDIANAPOLIS","IN",21,38.8415718078613,25,427173,700807,7436,35100,3555,20715,96.1809844970703,93.0006942749023,8.75907611846924,52.7999992370605,9414,58.8997383117676,27.4851818084717,12.601616859436,15,32.4000015258789,10.6000003814697,18.7999992370605
"KOKOMO","IN",21,0,25,38672,47808,5790,30700,3304,19564,95.3823089599609,84.1655883789062,9.0971851348877,65.4000015258789,658,63.5678405761719,32.750186920166,12.5138998031616,3.59999990463257,52.2000007629395,9.80000019073486,17.8999996185303
"LAFAYETTE","IN",21,0,25,35568,43011,7660,37100,3389,19433,97.8749465942383,94.4914703369141,5.85748243331909,56.7999992370605,928,65.3200149536133,27.3480014801025,35.3895492553711,1.10000002384186,25.7999992370605,10.8999996185303,18.2999992370605
"MARION","IN",21,0,25,30081,35874,5205,26700,2980,17837,95.4835662841797,87.2740936279297,10.3835258483887,59.0999984741211,845,75.5807952880859,34.4887084960938,11.5727624893188,5.80000019073486,39.7000007629395,10.1000003814697,24.2999992370605
"MICHIGAN CITY","IN",21,255.989791870117,25,28395,36850,7329,32100,3498,19863,96.7444839477539,91.3361282348633,8.88014030456543,60.7999992370605,519,66.4107513427734,17.3969383239746,8.84300708770752,6.5,42,9.5,16.7999992370605
"MISHAWAKA","IN",21,434.568969726562,25,32913,40201,6845,29900,3967,18633,98.1566848754883,91.7328796386719,7.27390050888062,71.6999969482422,315,41.2289390563965,28.4532871246338,11.0080995559692,0.400000005960464,54.7999992370605,10.1000003814697,11.5
"MUNCIE","IN",21,0,25,58479,77216,6456,26200,3335,16981,95.3315582275391,89.9700546264648,12.537184715271,57.7999992370605,1139,56.3287658691406,30.4870204925537,36.090015411377,7.59999990463257,44.4000015258789,10,20.6000003814697
"NEW ALBANY","IN",21,0,25,29346,37103,5785,33100,3140,18155,96.3081893920898,91.9961013793945,9.53697299957275,57.0999984741211,1385,69.8123321533203,37.6157073974609,17.4517383575439,4.40000009536743,34,8.89999961853027,22.7999992370605
"RICHMOND","IN",21,132.214401245117,25,39539,41349,7157,28900,3376,17001,96.4113998413086,89.0487442016602,10.6527652740479,55,1133,69.5918350219727,33.2109642028809,12.9090909957886,7.69999980926514,44.9000015258789,10.3000001907349,19.6000003814697
"SOUTH BEND","IN",21,245.071868896484,25,115911,109727,8331,26100,4349,18899,98.0099945068359,91.0324325561523,8.47066783905029,70.0999984741211,1248,46.4243850708008,15.7876596450806,7.52606058120728,7.09999990463257,50.7999992370605,10.1000003814697,11.6999998092651
"TERRE HAUTE","IN",21,115.81770324707,25,64214,61125,4900,23500,3118,16664,94.6670074462891,92.2375564575195,9.47184085845947,59.7000007629395,1839,76.0994720458984,41.5109901428223,10.1103897094727,5.5,24.1000003814697,9.39999961853027,25.5
"BURLINGTON","IA",22,75.3519744873047,17,30613,29529,6908,35000,3396,20331,95.9250793457031,93.5458068847656,7.15826892852783,64,423,69.1237106323242,29.6125984191895,7.99248743057251,1.29999995231628,24.2000007629395,10.1999998092651,17
"CEDAR RAPIDS","IA",22,234.459106445312,17,72296,110243,9133,45400,3669,23061,98.0578384399414,95.4645843505859,5.33250141143799,65.6999969482422,828,61.8084869384766,26.9817199707031,10.8957099914551,1.10000002384186,34.2999992370605,11.5,15.1000003814697
"CLINTON","IA",22,0,17,30379,32828,6708,36600,3417,21199,97.9298248291016,94.2363128662109,5.12034511566162,65.9000015258789,562,79.4243087768555,28.5901889801025,9.07911777496338,0.800000011920929,37.2000007629395,10.1999998092651,18.5
"COUNCIL BLUFFS","IA",22,205.711975097656,17,45429,56449,5992,30100,3461,19203,96.5567626953125,93.6443710327148,8.31249141693115,71.9000015258789,1203,66.6176452636719,32.0730514526367,15.114538192749,1.39999997615814,12.3000001907349,10.1000003814697,18.8999996185303
"DAVENPORT","IA",22,14.0962190628052,17,74549,103264,10691,48000,3710,22257,97.2038116455078,94.2488708496094,7.19143342971802,55.7000007629395,812,69.3886871337891,24.2150554656982,11.6962308883667,1.5,33.7000007629395,10.8000001907349,15.5
"DES MOINES","IA",22,100.623245239258,17,177965,191003,7480,41800,3720,20665,97.5321884155273,94.4722671508789,7.79821157455444,65.5999984741211,3399,54.3050498962402,28.6741542816162,10.5738105773926,4.59999990463257,20.1000003814697,12,16.3999996185303
"DUBUQUE","IA",22,157.43212890625,17,49671,62321,9177,47500,3696,22455,97.7523803710938,93.4961776733398,5.44903469085693,55,684,77.4290008544922,48.7186622619629,13.5778293609619,0.200000002980232,36.4000015258789,10,15.5
"FORT DODGE","IA",22,81.4473037719727,17,25115,29423,7951,40800,3540,20239,98.4558563232422,95.694221496582,7.40740728378296,59.7999992370605,202,63.9311714172363,25.126537322998,13.8580780029297,1.10000002384186,23.8999996185303,11.1000003814697,19
"IOWA CITY","IA",22,367.788879394531,17,27212,50508,10572,61600,3245,22325,98.8204574584961,96.4722595214844,6.28282833099365,50.9000015258789,163,54.6762580871582,21.820219039917,12.9854183197021,0.899999976158142,4.40000009536743,12.8000001907349,22.1000003814697
"MASON CITY","IA",22,69.0304183959961,17,27980,30144,8085,39300,3541,20264,98.0928497314453,93.253776550293,5.83468389511108,62.5,218,54.007396697998,32.3934555053711,13.4291677474976,1.10000002384186,23.2999992370605,11.3999996185303,15.1000003814697
"OTTUMWA","IA",22,283.794464111328,17,33631,27381,5187,26300,3222,18306,96.4485168457031,93.3464660644531,5.95331764221191,66,650,65.8582077026367,44.9287452697754,14.0335817337036,1.29999995231628,34.7999992370605,9.60000038146973,19.8999996185303
"SIOUX CITY","IA",22,194.480758666992,17,83991,82003,7307,35800,3475,19597,97.0213317871094,93.7876968383789,8.95439910888672,61.2999992370605,1357,59.6915855407715,32.7459335327148,12.9813594818115,1.39999997615814,23.6000003814697,10.8000001907349,16.6000003814697
"WATERLOO","IA",22,353.340545654297,17,65198,75985,8247,43800,3841,21682,97.3844909667969,93.6274261474609,7.91027164459229,65.1999969482422,1108,54.5501670837402,34.1635131835938,13.3967065811157,4.09999990463257,43.9000015258789,10.8999996185303,12.6000003814697
"HUTCHINSON","KS",22,0,19,33575,40284,6154,34200,3147,18889,96.105110168457,96.07421875,6.74188232421875,61.9000015258789,461,48.0698547363281,28.5046119689941,12.70361328125,2.79999995231628,16.5,11,23.3999996185303
"KANSAS CITY","KS",22,407.167175292969,19,129553,161087,5086,28400,3262,18435,95.8721389770508,92.349967956543,11.3809013366699,65.3000030517578,1557,67.5310897827148,35.02587890625,16.0889854431152,20.6000003814697,29.7999992370605,9.19999980926514,21.7999992370605
"SALINA","KS",22,161.53938293457,19,26176,41843,6908,35800,3260,19385,95.8622665405273,95.7446823120117,5.78693532943726,60.5,523,46.6437187194824,21.9574775695801,10.6323585510254,2.40000009536743,11.6999998092651,12,21.7999992370605
"TOPEKA","KS",22,221.97981262207,19,78791,115266,6832,39900,3355,20141,97.1886672973633,95.4693222045898,6.48954010009766,63,1343,57.1235008239746,25.5644760131836,9.91958141326904,8.30000019073486,14.3000001907349,11.8999996185303,19.3999996185303
"WICHITA","KS",22,254.218338012695,19,168279,279272,7929,41000,3408,20893,97.4093856811523,95.9919586181641,7.2137975692749,57.7000007629395,2640,31.7707862854004,18.3673191070557,11.6375217437744,5,26.6000003814697,12.1000003814697,19.2999992370605
"ASHLAND","KY",32,21.997013092041,25,31131,27064,6398,31700,3190,19016,94.643798828125,89.7621765136719,12.0056133270264,62.0999984741211,646,38.5434188842773,16.5859699249268,15.3497333526611,2.5,28.2000007629395,9.60000038146973,23.7000007629395
"COVINGTON","KY",32,76.24267578125,25,64452,49563,6920,24600,3134,15800,95.6241760253906,91.6541061401367,14.8765735626221,49,816,72.6329116821289,21.6108131408691,20.7278957366943,5.59999990463257,29.1000003814697,8.80000019073486,21.8999996185303
"LEXINGTON","KY",32,180.09114074707,25,55534,204165,6734,51400,2429,19821,94.9860000610352,94.928466796875,9.51211357116699,38.7000007629395,2294,65.1402740478516,36.5864067077637,18.7435169219971,24.6000003814697,8.80000019073486,9.80000019073486,38.7000007629395
"LOUISVILLE","KY",32,265.753173828125,25,369129,298451,7010,27200,3166,15981,95.3063354492188,90.0545272827148,15.4869298934937,47.7999992370605,10124,56.8640975952148,30.6533432006836,21.2996253967285,15.6999998092651,31.1000003814697,8.89999961853027,23.7999992370605
"OWENSBORO","KY",32,0,25,33651,54450,6783,38400,2782,18058,94.8151321411133,91.4556045532227,10.7586679458618,50.9000015258789,1354,50.4591827392578,36.7650566101074,22.258861541748,7.5,32.2000007629395,8.89999961853027,30.5
"PADUCAH","KY",32,224.200958251953,25,32828,29315,3544,27500,2518,16404,94.6305694580078,91.7802658081055,13.1778135299683,52.7999992370605,2150,55.349292755127,53.6647529602051,16.0147304534912,16.2999992370605,20.7999992370605,8.80000019073486,35.7999992370605
"ALEXANDRIA","LA",33,0,0,34913,51565,7246,33400,2381,14771,94.584098815918,92.8526458740234,20.1579265594482,50,1832,23.9205951690674,38.8697280883789,18.4575996398926,41.5,11.8999996185303,8.69999980926514,42
"BATON ROUGE","LA",33,80.7853927612305,6,125629,219419,7619,52800,3593,19109,95.4518585205078,94.1620941162109,14.5226287841797,56.5999984741211,3697,12.9339303970337,27.5109596252441,17.4049167633057,28,23.7000007629395,10.6000003814697,24.6000003814697
"LAFAYETTE","LA",33,0,0,33541,81961,6134,56900,2455,20696,95.5747909545898,95.7390594482422,11.2696723937988,62.7999992370605,1087,15.838339805603,39.5778312683105,21.3542823791504,24.7999992370605,8.69999980926514,7.90000009536743,39.9000015258789
"LAKE CHARLES","LA",33,82.6491546630859,6,41272,75226,7620,38700,3234,19700,94.6051483154297,94.4565124511719,12.3850650787354,59.4000015258789,1585,23.1631374359131,36.699462890625,18.9286327362061,27.6000003814697,20.2999992370605,9,27.7999992370605
"MONROE","LA",33,148.174789428711,6,38572,57597,6288,32100,2408,13864,95.2295074462891,92.3001022338867,23.7944488525391,48.2999992370605,1747,23.7425403594971,50.6424179077148,21.1430053710938,43.2999992370605,11.6000003814697,8.69999980926514,41.0999984741211
"NEW ORLEANS","LA",33,47.6420364379883,19,570445,557515,9699,50600,2767,15003,93.894401550293,92.9619522094727,21.8459568023682,33.7999992370605,25546,54.1211128234863,37.3227195739746,21.8948593139648,32,14.1999998092651,8.60000038146973,33.2000007629395
"SHREVEPORT","LA",33,18.9036998748779,6,127206,205820,8460,37200,2942,18333,96.8241195678711,93.9863586425781,13.825945854187,49.0999984741211,6680,24.2387504577637,36.4323539733887,18.1527709960938,33.2000007629395,11.1999998092651,10.1999998092651,33.9000015258789
"BANGOR","ME",11,353.455261230469,17,31558,31643,7722,36700,2908,16246,91.8510513305664,91.6898727416992,9.83650875091553,52.5999984741211,620,80.0703430175781,22.3283748626709,9.2608118057251,0.800000011920929,14.6000003814697,11.6999998092651,26.5
"LEWISTON","ME",11,84.4453048706055,15,40974,40481,7347,38500,3137,15650,90.5585861206055,92.9419708251953,9.99036598205566,35.7000007629395,361,69.8642120361328,30.691234588623,12.4755640029907,0.100000001490116,55.2999992370605,8.19999980926514,21.2000007629395
"PORTLAND","ME",11,267.529327392578,23,77634,61572,8541,41400,2980,16616,90.8402099609375,93.6320953369141,10.2236423492432,37.2000007629395,1190,79.6792602539062,18.3788738250732,8.91747570037842,0.5,18.5,11.3000001907349,25.8999996185303
"BALTIMORE","MD",31,238.517318725586,25,949708,786775,7144,28900,3275,15721,94.1767272949219,89.2390823364258,18.9215793609619,51.7000007629395,17597,61.6151504516602,17.7312545776367,11.984169960022,23.7999992370605,29,8.60000038146973,22.7000007629395
"CUMBERLAND","MD",31,420.289642333984,15,37679,25933,6506,27400,2960,16000,91.41845703125,91.4335021972656,10.7861318588257,46,551,67.7646026611328,23.8972625732422,10.5263156890869,2.70000004768372,25.3999996185303,9,27.3999996185303
"BEVERLY","MA",11,0,25,28884,37655,9214,56300,3417,22340,95.4739151000977,95.7729415893555,5.79130792617798,56.5999984741211,168,69.4876251220703,8.45442962646484,6.86628198623657,0.200000002980232,38.7999992370605,12.1000003814697,18.1000003814697
"BOSTON","MA",11,394.927307128906,25,801444,562994,9460,36000,3249,16062,92.6116485595703,93.8609390258789,16.7017440795898,24.8999996185303,12932,77.4976272583008,13.9323129653931,12.7057733535767,5.30000019073486,23.7000007629395,11,21
"BROCKTON","MA",11,126.838928222656,25,62860,95172,7796,38200,3109,18606,94.6989898681641,92.8010711669922,11.2639904022217,47.4000015258789,586,81.2614517211914,15.1443710327148,7.71360111236572,1,43,10.6000003814697,22.3999996185303
"CAMBRIDGE","MA",11,298.269287109375,25,120740,95322,9980,61400,3347,17845,94.0720748901367,95.5165939331055,11.0107793807983,21.8999996185303,1325,76.9373550415039,13.6931743621826,11.5187129974365,4.69999980926514,28.8999996185303,11.5,18.5
"CHELSEA","MA",11,400.703216552734,25,38912,25431,7409,35600,3149,14481,92.3293304443359,92.1524658203125,19.6716136932373,25.6000003814697,1114,87.4156188964844,9.54834270477295,12.6272325515747,0.800000011920929,33,9.80000019073486,22.7999992370605
"CHICOPEE","MA",11,107.546806335449,25,49211,55112,7835,34400,3506,18901,96.1491012573242,94.3010101318359,7.69026803970337,47.2999992370605,591,54.3245468139648,12.5627346038818,11.5095243453979,0.800000011920929,62.5,9.10000038146973,13.1000003814697
"EVERETT","MA",11,0,25,45982,37195,8641,49700,3408,18751,92.9887542724609,93.1539764404297,9.48180770874023,42.5,230,78.5329437255859,3.57750535011292,10.2930316925049,1.70000004768372,37.0999984741211,10.6999998092651,16.2999992370605
"FALL RIVER","MA",11,118.983444213867,25,111963,92574,7942,34100,2943,14810,92.5753631591797,92.3547973632812,13.1036148071289,26.3999996185303,1208,80.713623046875,62.4491271972656,12.1043863296509,0.300000011920929,54.9000015258789,8.19999980926514,25.8999996185303
"FITCHBURG","MA",11,10.8006601333618,25,42691,39580,8006,34600,3253,17924,95.7897491455078,93.7730484008789,9.19017314910889,44.5999984741211,413,78.8197250366211,27.9817886352539,9.29377174377441,0.100000001490116,53.5999984741211,9.69999980926514,17.3999996185303
"GLOUCESTER","MA",11,270.342742919922,25,25167,27768,6726,49900,3115,19213,90.3265914916992,93.011116027832,8.82073593139648,53.7000007629395,494,81.1279830932617,35.7895469665527,9.79409408569336,0.100000001490116,21.6000003814697,9.39999961853027,23
"HAVERHILL","MA",11,231.214508056641,25,47280,46865,6577,41200,3122,18890,93.2319946289062,94.1157684326172,9.03439712524414,48.4000015258789,782,84.8777160644531,18.9413814544678,6.92302322387695,0.5,53.5,9.69999980926514,23.5
"HOLYOKE","MA",11,139.65934753418,25,54661,44678,10342,35300,3201,16854,94.684684753418,93.0006942749023,16.579065322876,25,502,76.3519973754883,25.7241954803467,10.9101047515869,0.600000023841858,51.7999992370605,9.89999961853027,21.5
"LAWRENCE","MA",11,212.223434448242,25,80536,63175,8989,41800,3048,15457,90.568489074707,93.0053024291992,16.9908580780029,26.7999992370605,808,83.2023773193359,28.5723857879639,8.31782054901123,0.300000011920929,57.9000015258789,8.69999980926514,23.8999996185303
"LOWELL","MA",11,163.597305297852,25,97249,92418,6448,41300,3063,17942,92.9744567871094,95.244743347168,11.2957544326782,39.7000007629395,1459,82.8303680419922,28.0728454589844,9.80752658843994,0.200000002980232,46.5,9.5,23.8999996185303
"LYNN","MA",11,182.348693847656,25,99738,78471,8810,38200,3428,18458,93.8105926513672,94.9414520263672,12.2966270446777,39.5999984741211,939,80.3194198608398,7.45668029785156,9.28044700622559,1,48.0999984741211,11,16.8999996185303
"MALDEN","MA",11,578.220825195312,25,59804,53386,8915,46300,3446,19814,94.4063186645508,95.1355667114258,7.75830745697021,45.7999992370605,436,75.4728317260742,5.98878955841064,9.4295482635498,1,30,11.1999998092651,16.3999996185303
"MEDFORD","MA",11,2.87717986106873,25,66113,58076,10597,53800,3832,21441,95.2516632080078,95.4221420288086,6.05291271209717,57.4000015258789,231,50.5971450805664,2.83990263938904,7.71628093719482,1.20000004768372,25.5,11.8000001907349,13.3999996185303
"MELROSE","MA",11,0,25,26988,30055,12002,58900,4111,24954,96.8935317993164,96.0458374023438,3.28207778930664,71.4000015258789,152,61.7607536315918,5.73851013183594,4.54243612289429,0.100000001490116,23.7999992370605,12.3999996185303,13.5
"NEW BEDFORD","MA",11,515.515380859375,25,109189,98478,7696,32600,2947,14930,91.3080215454102,90.968391418457,14.1314573287964,33.7000007629395,2216,78.8582534790039,54.4482841491699,8.83872127532959,2.90000009536743,53.4000015258789,8.19999980926514,26.7999992370605
"NEWTON","MA",11,32.665340423584,25,81994,83622,16162,81200,4768,30436,96.6996154785156,96.7353820800781,2.8335018157959,70.6999969482422,409,48.8075942993164,5.04002141952515,4.53862762451172,0.699999988079071,22.1000003814697,12.6000003814697,10.8999996185303
"NORTHAMPTON","MA",11,0,25,29063,29286,8260,38200,3180,19101,96.6936111450195,95.1659545898438,7.79282855987549,54.2000007629395,199,77.5757598876953,12.3257236480713,7.12320375442505,0.5,27.1000003814697,10.5,21.7000007629395
"PITTSFIELD","MA",11,229.265335083008,25,53348,51974,9932,36200,3607,19615,93.9874954223633,91.9004364013672,8.70400714874268,51,512,69.5102157592773,9.08553695678711,7.38841772079468,1.29999995231628,49.7000007629395,11,15.3999996185303
"QUINCY","MA",11,43.7618293762207,25,83835,84743,10413,44600,3778,21509,94.4216842651367,95.4765090942383,6.93566989898682,58.4000015258789,524,49.3338813781738,6.12743616104126,7.8549337387085,0.100000001490116,30.3999996185303,12.1000003814697,13.8000001907349
"REVERE","MA",11,11.582160949707,25,36763,42423,7979,47500,3221,19004,92.3061218261719,93.2560958862305,9.45467376708984,49.2000007629395,362,67.0351791381836,11.44993019104,12.498724937439,0.200000002980232,32.2999992370605,10.8999996185303,21.2999992370605
"SALEM","MA",11,282.289428710938,25,41880,38220,8869,49800,3502,19138,94.4915008544922,95.4405746459961,7.92841529846191,41.7000007629395,682,84.1708526611328,16.674861907959,9.95378303527832,0.400000005960464,44.9000015258789,9.5,14.5
"SOMERVILLE","MA",11,53.4080467224121,25,102351,77372,7496,43400,3425,18220,93.4801025390625,94.9935913085938,9.61624050140381,34.5,877,86.739128112793,9.08945178985596,10.9686708450317,0.400000005960464,30,10.6999998092651,16
"SPRINGFIELD","MA",11,289.846008300781,25,162399,152319,9324,29000,3458,16607,95.0047454833984,92.8289642333984,15.5568237304688,42.2999992370605,1831,58.8292350769043,9.5730094909668,7.82315874099731,3.90000009536743,36.7000007629395,11,17.3999996185303
"TAUNTON","MA",11,95.3229446411133,25,40109,45001,6643,35900,3003,18675,94.1665573120117,94.2222595214844,9.41954326629639,51.9000015258789,827,85.5955657958984,38.7964668273926,8.18807125091553,1,48.2999992370605,8.80000019073486,24.7999992370605
"WALTHAM","MA",11,2.53995800018311,25,47187,58200,10974,59500,3400,22335,93.7598419189453,96.5404891967773,5.2078537940979,48.0999984741211,276,60.4409332275391,11.2217969894409,10.5470056533813,0.400000005960464,35.5,11.5,15.8999996185303
"WORCESTER","MA",11,219.113891601562,25,203486,161799,9941,35500,3274,18120,94.2949066162109,94.3821105957031,11.1618700027466,38.5,1831,70.9463119506836,17.0129413604736,26.1175861358643,0.800000011920929,42.4000015258789,10.1999998092651,20.2000007629395
"ANN ARBOR","MI",21,91.1470031738281,25,48251,107966,13151,69600,3881,25202,96.7546081542969,95.8938903808594,5.25046110153198,53.2999992370605,226,54.7219772338867,12.4076776504517,7.78608274459839,5.80000019073486,15.1999998092651,12.8000001907349,16.2999992370605
"BATTLE CREEK","MI",21,50.7852897644043,25,48666,35724,7324,20700,3569,16629,95.0146484375,88.5854263305664,14.5828723907471,59.9000015258789,1038,66.557487487793,23.2522773742676,8.24721527099609,8.10000038146973,37.9000015258789,10.6999998092651,18.1000003814697
"BAY CITY","MI",21,153.159332275391,25,52523,41593,6165,28200,3456,19780,93.9062576293945,84.5518112182617,10.5613870620728,69.5,843,73.7063369750977,19.9107532501221,8.65872097015381,0.699999988079071,41.5999984741211,9.19999980926514,16.5
"DEARBORN","MI",21,5.01146411895752,25,94994,90660,11072,49100,4655,26935,97.1243209838867,90.8883438110352,4.13958120346069,74.5,330,3.59032511711121,2.30687379837036,7.05557441711426,0.100000001490116,51.9000015258789,11.1000003814697,6.80000019073486
"DETROIT","MI",21,105.238960266113,25,1849568,1203339,9357,21000,3955,17033,92.7326583862305,81.516845703125,18.8629245758057,53.9000015258789,21039,34.8248481750488,6.84537887573242,10.2491483688354,16.3999996185303,46,9.89999961853027,13.1999998092651
"FERNDALE","MI",21,99.3626251220703,25,29675,26227,8489,27600,4337,19919,96.5387420654297,89.9460220336914,6.36623764038086,84.3000030517578,131,4.77876091003418,3.39688372612,7.89001798629761,0.600000023841858,47.5,11.3999996185303,7.90000009536743
"FLINT","MI",21,200.115234375,25,163143,159611,6970,26400,4002,20080,96.9860458374023,81.8280639648438,15.0429553985596,68,2191,34.3254814147949,19.4309730529785,9.77867412567139,8.60000038146973,56.2999992370605,10.3999996185303,10.6999998092651
"GRAND RAPIDS","MI",21,101.734016418457,25,176515,181843,8498,33300,3660,18876,95.7226486206055,91.5111465454102,10.2792844772339,61.2000007629395,2435,67.9269790649414,16.2593479156494,5.89742136001587,3.90000009536743,39.7000007629395,10.3999996185303,16.6000003814697
"HIGHLAND PARK","MI",21,558.6962890625,25,46393,27909,9257,18200,3977,13180,94.6526794433594,75.0747680664062,29.0394058227539,37,264,63.883846282959,10.5613508224487,6.92112302780151,8.60000038146973,44.7000007629395,10.8000001907349,13.1000003814697
"JACKSON","MI",21,171.476211547852,25,51088,39739,6762,23700,3660,18110,93.1442184448242,88.6221084594727,13.3412742614746,65.5999984741211,987,74.938117980957,21.8168601989746,10.2822074890137,5.40000009536743,34.7000007629395,10.6999998092651,20.2999992370605
"KALAMAZOO","MI",21,5.20088720321655,25,57704,79722,7330,32800,3593,18617,96.1277542114258,92.1086349487305,13.7372064590454,56.2000007629395,693,74.9926376342773,23.4107894897461,6.6374340057373,4.40000009536743,39.0999984741211,10.6999998092651,17.8999996185303
"LANSING","MI",21,221.36994934082,25,92129,130414,7336,33300,4097,20184,95.241455078125,90.8466491699219,10.3284645080566,64.4000015258789,603,41.9823341369629,17.2063694000244,6.77941989898682,3.29999995231628,33.7999992370605,11.5,10.6999998092651
"LINCOLN PARK","MI",21,237.302627563477,25,29310,45105,8444,34500,4272,24171,97.050666809082,87.0484390258789,3.48575115203857,83.9000015258789,119,2.55665302276611,10.3765363693237,11.189679145813,0,54.0999984741211,10.1000003814697,5.09999990463257
"MUSKEGON","MI",21,542.310852050781,25,48429,40823,6800,19800,3320,15107,92.4312515258789,88.8159103393555,15.4937963485718,63.4000015258789,720,59.4779777526855,20.2197017669678,8.87962245941162,4.09999990463257,48.4000015258789,9.69999980926514,22
"PONTIAC","MI",21,207.264724731445,25,73681,76715,7000,25600,3691,18630,96.105354309082,84.8108596801758,15.3162059783936,61.5999984741211,1116,34.4221115112305,21.6020355224609,13.5007610321045,9.5,53.7999992370605,9.80000019073486,15.6999998092651
"PORT HURON","MI",21,222.284286499023,25,35725,33981,6505,27700,3472,18183,94.9198379516602,85.7637023925781,13.2868709564209,67.6999969482422,487,59.5150947570801,15.5737628936768,6.87875366210938,3.79999995231628,34.7000007629395,10.1000003814697,19.2000007629395
"ROYAL OAK","MI",21,165.456420898438,25,46898,70893,9516,44900,4633,26421,96.7201843261719,94.0576553344727,2.81748509407043,85.6999969482422,247,14.0922403335571,3.65803551673889,7.2710747718811,0.100000001490116,40.7999992370605,12.1999998092651,7
"SAGINAW","MI",21,221.380569458008,25,92918,77508,6728,25900,3541,17672,95.7559509277344,80.9973373413086,18.4359245300293,65.5,1727,65.8904647827148,24.2319297790527,10.0030336380005,9.30000019073486,43.4000015258789,9.80000019073486,16.2000007629395
"WYANDOTTE","MI",21,85.7730255126953,25,36846,34006,8627,35100,4092,23042,96.0382995605469,88.3929138183594,6.30699110031128,67.3000030517578,414,37.1263275146484,9.58491802215576,9.68923187255859,0.100000001490116,58.5,9.80000019073486,9.10000038146973
